CODE POSTAL,NOM DE LA COMMUNE,Geometry X Y,latitude,longitude
78730,LONGVILLIERS,"48.5741940135,1.99920343837",48.5741940135,1.99920343837
78124,MAREIL SUR MAULDRE,"48.8886067884,1.87528129432",48.8886067884,1.87528129432
78250,OINVILLE SUR MONTCIENT,"49.0255099055,1.84612045415",49.0255099055,1.84612045415
78370,PLAISIR,"48.8126082296,1.94698515715",48.8126082296,1.94698515715
79230,AIFFRES,"46.2820504466,-0.41429097467",46.2820504466,-0.41429097467
80270,AVELESGES,"49.9032524695,1.93185720865",49.9032524695,1.93185720865
80510,LONGPRE LES CORPS SAINTS,"50.0122641772,1.98145875228",50.0122641772,1.98145875228
80470,SAVEUSE,"49.8961064636,2.20932519977",49.8961064636,2.20932519977
80640,THIEULLOY L ABBAYE,"49.8202594794,1.94419558034",49.8202594794,1.94419558034
81320,BARRE,"43.7432621915,2.81599308412",43.7432621915,2.81599308412
81800,GRAZAC,"43.8499819976,1.64948464034",43.8499819976,1.64948464034
81130,MAILHOC,"44.00390722,2.07332780966",44.00390722,2.07332780966
81430,MOUZIEYS TEULET,"43.8784071137,2.27301087499",43.8784071137,2.27301087499
81580,SOUAL,"43.5511250266,2.12888668782",43.5511250266,2.12888668782
81290,VIVIERS LES MONTAGNES,"43.5498302673,2.17556071709",43.5498302673,2.17556071709
82700,BOURRET,"43.9436352242,1.15609472542",43.9436352242,1.15609472542
82240,LABASTIDE DE PENNE,"44.2817437019,1.59192694474",44.2817437019,1.59192694474
82220,MOLIERES,"44.1933793632,1.39317951886",44.1933793632,1.39317951886
83630,BAUDUEN,"43.7157423488,6.20204455595",43.7157423488,6.20204455595
83240,CAVALAIRE SUR MER,"43.1819055812,6.52121721395",43.1819055812,6.52121721395
83250,LA LONDE LES MAURES,"43.1689213414,6.24285151023",43.1689213414,6.24285151023
83350,RAMATUELLE,"43.2186126186,6.63754734174",43.2186126186,6.63754734174
83170,TOURVES,"43.4088015642,5.92715707141",43.4088015642,5.92715707141
84390,MONIEUX,"44.0568668171,5.34149223081",44.0568668171,5.34149223081
85510,LE BOUPERE,"46.7877960262,-0.930897406714",46.7877960262,-0.930897406714
85590,MALLIEVRE,"46.9112847287,-0.864977836096",46.9112847287,-0.864977836096
85190,VENANSAULT,"46.685677363,-1.54112129191",46.685677363,-1.54112129191
86100,ANTRAN,"46.877083076,0.530703043552",46.877083076,0.530703043552
86530,CENON SUR VIENNE,"46.7589403896,0.529064773205",46.7589403896,0.529064773205
86250,LA CHAPELLE BATON,"46.1890627915,0.409088341368",46.1890627915,0.409088341368
86140,LENCLOITRE,"46.8046486109,0.303557695444",46.8046486109,0.303557695444
86800,ST JULIEN L ARS,"46.5546778015,0.506618351155",46.5546778015,0.506618351155
86580,VOUNEUIL SOUS BIARD,"46.5792555716,0.270706459664",46.5792555716,0.270706459664
87100,LIMOGES,"45.8542549589,1.2487579024",45.8542549589,1.2487579024
88330,CHATEL SUR MOSELLE,"48.3198523928,6.40067968782",48.3198523928,6.40067968782
88200,DOMMARTIN LES REMIREMONT,"47.99107923,6.6482307377",47.99107923,6.6482307377
88490,FRAPELLE,"48.2948095294,7.05288854277",48.2948095294,7.05288854277
89410,CEZY,"47.9958317123,3.31537354037",47.9958317123,3.31537354037
89310,FRESNES,"47.7625609673,3.99351919937",47.7625609673,3.99351919937
89113,GUERCHY,"47.8968225975,3.42698733417",47.8968225975,3.42698733417
89330,ST LOUP D ORDON,"48.0113645758,3.14208002154",48.0113645758,3.14208002154
90140,FROIDEFONTAINE,"47.5634149229,6.95605250107",47.5634149229,6.95605250107
91400,GOMETZ LA VILLE,"48.672349947,2.10961593577",48.672349947,2.10961593577
91750,NAINVILLE LES ROCHES,"48.5047296879,2.49555231597",48.5047296879,2.49555231597
92240,MALAKOFF,"48.8169695977,2.29693599517",48.8169695977,2.29693599517
93190,LIVRY GARGAN,"48.9197633213,2.53486592332",48.9197633213,2.53486592332
93130,NOISY LE SEC,"48.891322463,2.45913647372",48.891322463,2.45913647372
93420,VILLEPINTE,"48.9590202538,2.53630634206",48.9590202538,2.53630634206
94550,CHEVILLY LARUE,"48.766848001,2.35306611234",48.766848001,2.35306611234
94260,FRESNES,"48.7571343016,2.32612839743",48.7571343016,2.32612839743
94370,SUCY EN BRIE,"48.7656456593,2.5330560803",48.7656456593,2.5330560803
95710,BRAY ET LU,"49.1421953145,1.66575656789",49.1421953145,1.66575656789
95290,L ISLE ADAM,"49.1072255924,2.23436241795",49.1072255924,2.23436241795
95540,MERY SUR OISE,"49.0548422566,2.17397254184",49.0548422566,2.17397254184
95720,LE MESNIL AUBRY,"49.0535430501,2.39230869097",49.0535430501,2.39230869097
95260,MOURS,"49.1303947491,2.26415088892",49.1303947491,2.26415088892
97111,MORNE A L EAU,,,
97120,ST CLAUDE,,,
97115,STE ROSE,,,
97420,LE PORT,,,
98730,BORA BORA,,,
98740,FATU HIVA,,,
98731,HUAHINE,,,
98796,NUKU HIVA,,,
98794,RAPA,,,
98754,TUBUAI,,,
98828,MARE,,,
1360,BRESSOLLES,"45.869423064,5.1009428902",45.869423064,5.1009428902
1170,CHEVRY,"46.283152935,6.04707941462",46.283152935,6.04707941462
1450,MERIGNAT,"46.0648564341,5.44210660051",46.0648564341,5.44210660051
2850,COURTEMONT VARENNES,"49.0715288855,3.54168079771",49.0715288855,3.54168079771
2650,FOSSOY,"49.044990122,3.48523126715",49.044990122,3.48523126715
2840,MONCEAU LE WAAST,"49.6217435488,3.71656668597",49.6217435488,3.71656668597
2550,ORIGNY EN THIERACHE,"49.8861904623,4.01101149757",49.8861904623,4.01101149757
2150,SISSONNE,"49.5639648451,3.92032139579",49.5639648451,3.92032139579
3270,MARIOL,"46.0252722149,3.48652009889",46.0252722149,3.48652009889
4400,BARCELONNETTE,"44.3785614205,6.65215089713",44.3785614205,6.65215089713
4660,CHAMPTERCIER,"44.096935134,6.14456451427",44.096935134,6.14456451427
4350,MALIJAI,"44.0336660524,6.0504243737",44.0336660524,6.0504243737
4120,LA PALUD SUR VERDON,"43.796648297,6.32708874551",43.796648297,6.32708874551
5160,PONTIS,"44.4956918963,6.36523776593",44.4956918963,6.36523776593
4140,ST MARTIN LES SEYNE,"44.3827202732,6.2555532059",44.3827202732,6.2555532059
4300,SIGONCE,"44.0045227576,5.85658315569",44.0045227576,5.85658315569
6160,ANTIBES,"43.587465146,7.10635418256",43.587465146,7.10635418256
6790,ASPREMONT,"43.7750731742,7.24475771199",43.7750731742,7.24475771199
6800,CAGNES SUR MER,"43.6715162078,7.15275703379",43.6715162078,7.15275703379
6110,LE CANNET,"43.5729768613,7.00642057758",43.5729768613,7.00642057758
6360,EZE,"43.7289260198,7.36057188413",43.7289260198,7.36057188413
6450,LANTOSQUE,"43.9706457549,7.30485730116",43.9706457549,7.30485730116
6540,SAORGE,"43.9935318832,7.53767348426",43.9935318832,7.53767348426
6140,TOURRETTES SUR LOUP,"43.7174536642,7.03989376281",43.7174536642,7.03989376281
6230,VILLEFRANCHE SUR MER,"43.7122153121,7.32225410533",43.7122153121,7.32225410533
6470,VILLENEUVE D ENTRAUNES,"44.1221416341,6.78190515159",44.1221416341,6.78190515159
7450,BURZET,"44.748232889,4.23385605882",44.748232889,4.23385605882
7410,ST VICTOR,"45.0991678025,4.6879539211",45.0991678025,4.6879539211
8800,LES HAUTES RIVIERES,"49.9089878632,4.84738950465",49.9089878632,4.84738950465
9460,MIJANES,"42.7102290438,2.01220690511",42.7102290438,2.01220690511
10320,JAVERNANT,"48.1590647301,3.99847725785",48.1590647301,3.99847725785
10310,LONGCHAMP SUR AUJON,"48.1525191193,4.81837981298",48.1525191193,4.81837981298
10230,MAILLY LE CAMP,"48.6742219512,4.18559230801",48.6742219512,4.18559230801
10410,RUVIGNY,"48.272139831,4.18869827764",48.272139831,4.18869827764
11600,LASTOURS,"43.326249809,2.37863845502",43.326249809,2.37863845502
11540,ROQUEFORT DES CORBIERES,"42.9921607802,2.9297362776",42.9921607802,2.9297362776
12630,AGEN D AVEYRON,"44.3513031939,2.69339680513",44.3513031939,2.69339680513
12740,LA LOUBIERE,"44.3909930617,2.65068486955",44.3909930617,2.65068486955
12300,ST PARTHEM,"44.6329765505,2.29151431858",44.6329765505,2.29151431858
13940,MOLLEGES,"43.8053410404,4.9488694514",43.8053410404,4.9488694514
13550,NOVES,"43.8584523466,4.89952194493",43.8584523466,4.89952194493
13821,LA PENNE SUR HUVEAUNE,"43.2772079729,5.51850914394",43.2772079729,5.51850914394
13013,MARSEILLE 13,"43.3492780005,5.43372238738",43.3492780005,5.43372238738
14800,BONNEVILLE SUR TOUQUES,"49.3299368884,0.119217690355",49.3299368884,0.119217690355
14880,COLLEVILLE MONTGOMERY,"49.2745125128,-0.301395397787",49.2745125128,-0.301395397787
14200,HEROUVILLE ST CLAIR,"49.2073560619,-0.331022626025",49.2073560619,-0.331022626025
14960,ST COME DE FRESNE,"49.3265345546,-0.602210066475",49.3265345546,-0.602210066475
14420,SOUMONT ST QUENTIN,"48.979239508,-0.234726368793",48.979239508,-0.234726368793
15110,LA TRINITAT,"44.752159656,2.94545314762",44.752159656,2.94545314762
16220,ORGEDEUIL,"45.698367411,0.486392578455",45.698367411,0.486392578455
16150,PRESSIGNAC,"45.8193617706,0.739906904422",45.8193617706,0.739906904422
16800,SOYAUX,"45.6397669318,0.206625703571",45.6397669318,0.206625703571
17610,CHERAC,"45.7130812452,-0.446891176255",45.7130812452,-0.446891176255
17640,VAUX SUR MER,"45.6448017664,-1.05853577703",45.6448017664,-1.05853577703
18270,CULAN,"46.5455100179,2.35583784131",46.5455100179,2.35583784131
18600,SANCOINS,"46.8245784906,2.91377950744",46.8245784906,2.91377950744
18160,TOUCHAY,"46.7151900372,2.21019388747",46.7151900372,2.21019388747
19000,LES ANGLES SUR CORREZE,"45.3096037325,1.80359667854",45.3096037325,1.80359667854
19550,LAVAL SUR LUZEGE,"45.2541335786,2.14246404167",45.2541335786,2.14246404167
21560,BRESSEY SUR TILLE,"47.3084523992,5.18436143116",47.3084523992,5.18436143116
22430,ERQUY,"48.6194186311,-2.45858442922",48.6194186311,-2.45858442922
22550,HENANBIHEN,"48.557629556,-2.38155761099",48.557629556,-2.38155761099
22270,JUGON LES LACS,"48.4166591067,-2.32522349689",48.4166591067,-2.32522349689
22830,PLOUASNE,"48.3117473235,-2.00863040053",48.3117473235,-2.00863040053
22480,ST CONNAN,"48.412323087,-3.07608940512",48.412323087,-3.07608940512
22540,TREGLAMUS,"48.5568884006,-3.25462345127",48.5568884006,-3.25462345127
22120,YFFINIAC,"48.4685015878,-2.68098120309",48.4685015878,-2.68098120309
23400,BOURGANEUF,"45.9488316106,1.74900640908",45.9488316106,1.74900640908
23380,GLENIC,"46.2297069592,1.94120796612",46.2297069592,1.94120796612
23350,TERCILLAT,"46.403527358,2.05486198243",46.403527358,2.05486198243
24370,CARLUX,"44.8869300675,1.35986365521",44.8869300675,1.35986365521
24570,CONDAT SUR VEZERE,"45.1064273912,1.22906271409",45.1064273912,1.22906271409
24420,COULAURES,"45.3003467761,0.973890352625",45.3003467761,0.973890352625
24460,LIGUEUX,"45.3091724469,0.812665433264",45.3091724469,0.812665433264
24490,LA ROCHE CHALAIS,"45.1355934306,0.0550563261049",45.1355934306,0.0550563261049
25210,GRAND COMBE DES BOIS,"47.1358743178,6.77974865056",47.1358743178,6.77974865056
25120,ORGEANS BLANCHEFONTAINE,"47.266487614,6.75428346905",47.266487614,6.75428346905
25310,ROCHES LES BLAMONT,"47.4106474482,6.85440566573",47.4106474482,6.85440566573
26140,ALBON,"45.2388897722,4.86235251807",45.2388897722,4.86235251807
26200,ANCONE,"44.5798033579,4.72035521485",44.5798033579,4.72035521485
26300,CHATEAUNEUF SUR ISERE,"45.0093944288,4.95283719514",45.0093944288,4.95283719514
26130,CLANSAYES,"44.3776230906,4.80624945597",44.3776230906,4.80624945597
26400,GRANE,"44.7208645789,4.89731877792",44.7208645789,4.89731877792
26260,MARGES,"45.1319031248,5.03106608255",45.1319031248,5.03106608255
26750,PARNANS,"45.1132787214,5.15915280668",45.1132787214,5.15915280668
27130,BALINES,"48.7482752525,0.977506777957",48.7482752525,0.977506777957
51420,WITRY LES REIMS,"49.2972389215,4.11178756183",49.2972389215,4.11178756183
53410,LE BOURGNEUF LA FORET,"48.164229969,-0.977903623792",48.164229969,-0.977903623792
53220,ST ELLIER DU MAINE,"48.404060159,-1.04037083091",48.404060159,-1.04037083091
54690,EULMONT,"48.7501265245,6.22215042658",48.7501265245,6.22215042658
54500,VANDOEUVRE LES NANCY,"48.6579999356,6.16531229307",48.6579999356,6.16531229307
54260,VIVIERS SUR CHIERS,"49.465789726,5.63118044912",49.465789726,5.63118044912
55170,LAVINCOURT,"48.6573246186,5.14765738477",48.6573246186,5.14765738477
56530,GESTEL,"47.8081867338,-3.43789895944",47.8081867338,-3.43789895944
56390,LOCQUELTAS,"47.7645245564,-2.75837514675",47.7645245564,-2.75837514675
56130,THEHILLAC,"47.552020586,-2.1182992394",47.552020586,-2.1182992394
57390,AUDUN LE TICHE,"49.4583101565,5.9573466797",49.4583101565,5.9573466797
57290,FAMECK,"49.2987006334,6.10649265804",49.2987006334,6.10649265804
57700,HAYANGE,"49.330858891,6.06649233507",49.330858891,6.06649233507
57245,JURY,"49.0729756124,6.25660660705",49.0729756124,6.25660660705
57412,KALHAUSEN,"49.0234490158,7.14457834236",49.0234490158,7.14457834236
57770,MOUSSEY,"48.6714459538,6.77870838226",48.6714459538,6.77870838226
57890,PORCELETTE,"49.1603232212,6.66533625772",49.1603232212,6.66533625772
57270,RICHEMONT,"49.2844440368,6.16265276093",49.2844440368,6.16265276093
57860,RONCOURT,"49.2001585372,6.05186000716",49.2001585372,6.05186000716
57330,ROUSSY LE VILLAGE,"49.4605841152,6.17782499217",49.4605841152,6.17782499217
57350,SPICHEREN,"49.1948583946,6.97044688686",49.1948583946,6.97044688686
58530,BREVES,"47.430617501,3.62503798759",47.430617501,3.62503798759
58600,GARCHIZY,"47.0432163647,3.09375234427",47.0432163647,3.09375234427
58130,MONTIGNY AUX AMOGNES,"47.0255912053,3.27904541582",47.0255912053,3.27904541582
59280,ARMENTIERES,"50.6913797537,2.8797155328",50.6913797537,2.8797155328
59269,ARTRES,"50.2956596119,3.53884943565",50.2956596119,3.53884943565
59540,BEAUMONT EN CAMBRESIS,"50.1265847908,3.45162407092",50.1265847908,3.45162407092
59299,BOESCHEPE,"50.7989980219,2.69937041713",50.7989980219,2.69937041713
59760,GRANDE SYNTHE,"51.0167874642,2.29071143357",51.0167874642,2.29071143357
59279,LOON PLAGE,"51.0012144614,2.22304802432",51.0012144614,2.22304802432
59293,NEUVILLE SUR ESCAUT,"50.2905014388,3.35160622721",50.2905014388,3.35160622721
59550,NOYELLES SUR SAMBRE,"50.1616211802,3.79528710452",50.1616211802,3.79528710452
59840,PERENCHIES,"50.6700813687,2.96867396183",50.6700813687,2.96867396183
59284,PITGAM,"50.9299079429,2.34010090191",50.9299079429,2.34010090191
59288,PREUX AU BOIS,"50.1647138146,3.6553638264",50.1647138146,3.6553638264
59380,SPYCKER,"50.9751405786,2.31360058844",50.9751405786,2.31360058844
59163,THIVENCELLE,"50.4459598369,3.62768756311",50.4459598369,3.62768756311
59132,TRELON,"50.0755155252,4.12172301875",50.0755155252,4.12172301875
59730,VERTAIN,"50.2124028613,3.52268754362",50.2124028613,3.52268754362
60117,GONDREVILLE,"49.2201415565,2.94864804292",49.2201415565,2.94864804292
60270,GOUVIEUX,"49.1895816267,2.42026324989",49.1895816267,2.42026324989
60880,JAUX,"49.395906847,2.76678762351",49.395906847,2.76678762351
60110,MERU,"49.2453722483,2.13541107599",49.2453722483,2.13541107599
60119,NEUVILLE BOSC,"49.2027066455,2.01455667374",49.2027066455,2.01455667374
60860,PISSELEU,"49.5378600786,2.05641774458",49.5378600786,2.05641774458
61000,CERISE,"48.4441981247,0.131476179306",48.4441981247,0.131476179306
61220,LE MENIL DE BRIOUZE,"48.660905496,-0.397537206394",48.660905496,-0.397537206394
61370,PLANCHES,"48.6898504724,0.377530769995",48.6898504724,0.377530769995
61300,VITRAI SOUS LAIGLE,"48.716086064,0.709251455452",48.716086064,0.709251455452
62260,FERFAY,"50.521404257,2.43125603761",50.521404257,2.43125603761
62330,GUARBECQUE,"50.6071737755,2.48934824993",50.6071737755,2.48934824993
62232,HINGES,"50.5707161285,2.62942563762",50.5707161285,2.62942563762
62218,LOISON SOUS LENS,"50.4435308346,2.85832933206",50.4435308346,2.85832933206
62219,LONGUENESSE,"50.7356717764,2.24445927669",50.7356717764,2.24445927669
62730,MARCK,"50.9539156079,1.94945765215",50.9539156079,1.94945765215
62144,MONT ST ELOI,"50.3502329575,2.69040970286",50.3502329575,2.69040970286
62290,NOEUX LES MINES,"50.4751015881,2.66285501357",50.4751015881,2.66285501357
62830,SAMER,"50.6338926429,1.75485002535",50.6338926429,1.75485002535
63930,AUGEROLLES,"45.7367380515,3.63089700637",45.7367380515,3.63089700637
63410,CHARBONNIERES LES VARENNES,"45.8981076915,2.98002956187",45.8981076915,2.98002956187
63450,COURNOLS,"45.6415170829,3.03680111738",45.6415170829,3.03680111738
63111,DALLET,"45.7717717007,3.2385610139",45.7717717007,3.2385610139
63980,FOURNOLS,"45.5212211477,3.58921545609",45.5212211477,3.58921545609
63440,MARCILLAT,"46.0775559364,3.03384594494",46.0775559364,3.03384594494
63200,PROMPSAT,"45.9450364846,3.07223860162",45.9450364846,3.07223860162
63680,ST DONAT,"45.4628524127,2.70421193548",45.4628524127,2.70421193548
63120,SERMENTIZON,"45.7640786806,3.48570267684",45.7640786806,3.48570267684
64250,ESPELETTE,"43.3235532289,-1.45240885976",43.3235532289,-1.45240885976
65320,GARDERES,"43.2829450177,-0.106324179852",43.2829450177,-0.106324179852
65510,LOUDENVIELLE,"42.7300216017,0.432583717897",42.7300216017,0.432583717897
65500,VIC EN BIGORRE,"43.3910708794,0.0554734768116",43.3910708794,0.0554734768116
66290,CERBERE,"42.4439076617,3.14835500726",42.4439076617,3.14835500726
66560,ORTAFFA,"42.5843466688,2.92083398591",42.5843466688,2.92083398591
66340,OSSEJA,"42.3951873215,1.99778156297",42.3951873215,1.99778156297
67140,ANDLAU,"48.3907003871,7.38488102933",48.3907003871,7.38488102933
67970,OERMINGEN,"48.9984271369,7.11950944283",48.9984271369,7.11950944283
67670,WITTERSHEIM,"48.7801634182,7.65461502349",48.7801634182,7.65461502349
68320,RIEDWIHR,"48.1308422852,7.43932816899",48.1308422852,7.43932816899
68660,ROMBACH LE FRANC,"48.2933550805,7.24348639747",48.2933550805,7.24348639747
69700,GIVORS,"45.5816626973,4.7572616296",45.5816626973,4.7572616296
69440,ST DIDIER SOUS RIVERIE,"45.5926758452,4.60545378337",45.5926758452,4.60545378337
70320,AILLEVILLERS ET LYAUMONT,"47.9382332806,6.33247986136",47.9382332806,6.33247986136
70440,HAUT DU THEM CHATEAU LAMBERT,"47.8372151662,6.74620306195",47.8372151662,6.74620306195
72650,LA BAZOGE,"48.1027362098,0.14422733228",48.1027362098,0.14422733228
27480,LORLEAU,"49.4214416378,1.50486927146",49.4214416378,1.50486927146
27460,LE MANOIR,"49.317522421,1.19943581573",49.317522421,1.19943581573
27740,POSES,"49.299571684,1.24071359731",49.299571684,1.24071359731
28100,DREUX,"48.7485203213,1.35931854112",48.7485203213,1.35931854112
29770,AUDIERNE,"48.0241077574,-4.54448750165",48.0241077574,-4.54448750165
29300,BAYE,"47.8554611987,-3.61273705722",47.8554611987,-3.61273705722
29150,CAST,"48.1490980732,-4.11928421519",48.1490980732,-4.11928421519
20139,LOPIGNA,"42.0901954462,8.85412364517",42.0901954462,8.85412364517
20171,MONACIA D AULLENE,"41.5249319364,9.01194250381",41.5249319364,9.01194250381
20217,CANARI,"42.8430542103,9.34556643621",42.8430542103,9.34556643621
20250,CORTE,"42.2700703225,9.0828946136",42.2700703225,9.0828946136
20243,ISOLACCIO DI FIUMORBO,"42.0157488768,9.26439576415",42.0157488768,9.26439576415
20242,VEZZANI,"42.1573513565,9.292359887",42.1573513565,9.292359887
30230,BOUILLARGUES,"43.801618461,4.4344842541",43.801618461,4.4344842541
30240,LE GRAU DU ROI,"43.5072810882,4.16622948662",43.5072810882,4.16622948662
32500,CASTELNAU D ARBIEU,"43.8845411475,0.690784048541",43.8845411475,0.690784048541
32160,GALIAX,"43.6125458385,0.0140366364635",43.6125458385,0.0140366364635
32240,MAUPAS,"43.8431026932,-0.129777631526",43.8431026932,-0.129777631526
33830,BELIN BELIET,"44.4861918644,-0.786911494042",44.4861918644,-0.786911494042
33110,LE BOUSCAT,"44.8661298323,-0.602121558626",44.8661298323,-0.602121558626
33420,DARDENAC,"44.7835125524,-0.239650507452",44.7835125524,-0.239650507452
53230,ASTILLE,"47.9617911116,-0.846376343167",47.9617911116,-0.846376343167
53440,BELGEARD,"48.2517598167,-0.560135475971",48.2517598167,-0.560135475971
53120,BRECE,"48.3901761265,-0.771171459793",48.3901761265,-0.771171459793
53260,PARNE SUR ROC,"48.0096895482,-0.66530040528",48.0096895482,-0.66530040528
54460,AINGERAY,"48.7369624344,6.0192315764",48.7369624344,6.0192315764
54550,BAINVILLE SUR MADON,"48.5900970896,6.08780771245",48.5900970896,6.08780771245
54160,PULLIGNY,"48.549622462,6.15189007246",48.549622462,6.15189007246
54910,VALLEROY,"49.2141375647,5.91990455999",49.2141375647,5.91990455999
56950,CRACH,"47.6301210908,-3.00077657572",47.6301210908,-3.00077657572
56560,GUISCRIFF,"48.0427009622,-3.62381122626",48.0427009622,-3.62381122626
56650,INZINZAC LOCHRIST,"47.8558359743,-3.25178122558",47.8558359743,-3.25178122558
57650,FONTOY,"49.3577138097,5.99679227022",49.3577138097,5.99679227022
57470,GUENVILLER,"49.1048014179,6.80480680693",49.1048014179,6.80480680693
57500,ST AVOLD,"49.12845245,6.71233591282",49.12845245,6.71233591282
57940,VOLSTROFF,"49.3014063896,6.25187794488",49.3014063896,6.25187794488
58350,ARBOURSE,"47.2487922642,3.2239933188",47.2487922642,3.2239933188
58140,MHERE,"47.1949524122,3.86024509237",47.1949524122,3.86024509237
59285,ARNEKE,"50.8416889858,2.41843292762",50.8416889858,2.41843292762
59151,BRUNEMONT,"50.2745061343,3.14482312096",50.2745061343,3.14482312096
59552,COURCHELETTES,"50.3421628278,3.05975008268",50.3421628278,3.05975008268
59310,FAUMONT,"50.4531008477,3.13526855992",50.4531008477,3.13526855992
59610,FOURMIES,"50.006893732,4.05775002509",50.006893732,4.05775002509
59492,HOYMILLE,"50.9727799567,2.45547219579",50.9727799567,2.45547219579
59167,LALLAING,"50.3864016974,3.16880269409",50.3864016974,3.16880269409
59156,LOURCHES,"50.3111500417,3.35745797918",50.3111500417,3.35745797918
59133,PHALEMPIN,"50.5128963726,3.02222998505",50.5128963726,3.02222998505
59194,RACHES,"50.4201328892,3.13698851837",50.4201328892,3.13698851837
59496,SALOME,"50.5358395709,2.83692247297",50.5358395709,2.83692247297
60940,CINQUEUX,"49.3243592276,2.53354291409",49.3243592276,2.53354291409
60710,HOUDANCOURT,"49.3375370465,2.64802307732",49.3375370465,2.64802307732
60153,RETHONDES,"49.4289952434,2.94460226209",49.4289952434,2.94460226209
60340,ST LEU D ESSERENT,"49.2286214126,2.40910625002",49.2286214126,2.40910625002
60740,ST MAXIMIN,"49.224445885,2.45930498428",49.224445885,2.45930498428
60790,VALDAMPIERRE,"49.3067997145,2.05433922137",49.3067997145,2.05433922137
61600,LA CHAUX,"48.6020436044,-0.267103118047",48.6020436044,-0.267103118047
62157,ALLOUAGNE,"50.5322320704,2.50493799409",50.5322320704,2.50493799409
62660,BEUVRY,"50.5328399462,2.69176985674",50.5328399462,2.69176985674
62350,BUSNES,"50.588902264,2.51386787052",50.588902264,2.51386787052
62145,ESTREE BLANCHE,"50.5930088193,2.32026164871",50.5930088193,2.32026164871
62185,FRETHUN,"50.9121649744,1.81683480747",50.9121649744,1.81683480747
62600,GROFFLIERS,"50.3852621579,1.60399303027",50.3852621579,1.60399303027
62179,HERVELINGHEN,"50.8844468643,1.7189212303",50.8844468643,1.7189212303
62500,LEULINGHEM,"50.7346790388,2.16911709043",50.7346790388,2.16911709043
62161,MAROEUIL,"50.3306055435,2.71035583524",50.3306055435,2.71035583524
63122,CEYRAT,"45.7385665795,3.06427177861",45.7385665795,3.06427177861
64320,ARESSY,"43.2780475519,-0.328128024391",43.2780475519,-0.328128024391
64660,LURBE ST CHRISTAU,"43.1077815258,-0.60256135415",43.1077815258,-0.60256135415
64310,ST PEE SUR NIVELLE,"43.3564883514,-1.55534617636",43.3564883514,-1.55534617636
64520,SAMES,"43.527482395,-1.16790395141",43.527482395,-1.16790395141
66670,BAGES,"42.6073851516,2.88856969665",42.6073851516,2.88856969665
67680,NOTHALTEN,"48.3556520235,7.41160208554",48.3556520235,7.41160208554
67280,OBERHASLACH,"48.5685057118,7.29548789735",48.5685057118,7.29548789735
67560,ROSENWILLER,"48.5087284504,7.42577148597",48.5087284504,7.42577148597
67160,SCHLEITHAL,"48.9866877882,8.03245786047",48.9866877882,8.03245786047
68630,BENNWIHR,"48.1394469818,7.33981544547",48.1394469818,7.33981544547
68150,HUNAWIHR,"48.1824285926,7.30403809307",48.1824285926,7.30403809307
68121,URBES,"47.8802074294,6.92848396998",47.8802074294,6.92848396998
69570,DARDILLY,"45.8120018662,4.74663974001",45.8120018662,4.74663974001
69390,VERNAISON,"45.6493899066,4.80930520738",45.6493899066,4.80930520738
69960,CORBAS,"45.6680498711,4.90843949215",45.6680498711,4.90843949215
69580,SATHONAY CAMP,"45.8257146125,4.87363022248",45.8257146125,4.87363022248
71350,ECUELLES,"46.951371973,5.0701693",46.951371973,5.0701693
71118,ST MARTIN BELLE ROCHE,"46.3803240277,4.85450707097",46.3803240277,4.85450707097
71740,ST MARTIN DE LIXY,"46.1966932958,4.23849403953",46.1966932958,4.23849403953
42290,SORBIERS,"45.4997083615,4.43728891788",45.4997083615,4.43728891788
43770,CHADRAC,"45.0610194806,3.90105321748",45.0610194806,3.90105321748
43440,CHAMPAGNAC LE VIEUX,"45.3545907565,3.50450522586",45.3545907565,3.50450522586
