CODE POSTAL,NOM DE LA COMMUNE,latitude,longitude,Code Dept
35360,LA CHAPELLE DU LOU,48.2222623755,-1.99322262284,35
35210,CHATILLON EN VENDELAIS,48.2287242632,-1.16547272515,35
35270,COMBOURG,48.4083560805,-1.7451943501900002,35
35140,GOSNE,48.2503523895,-1.45860853595,35
35220,ST DIDIER,48.093215864399994,-1.3580684520299997,35
35750,ST MALON SUR MEL,48.0944048491,-2.11182383067,35
35460,ST MARC LE BLANC,48.3752704313,-1.40505053569,35
36310,BEAULIEU,46.3854812968,1.29760988524,36
36110,BRETAGNE,46.999120025,1.69787130226,36
36230,MERS SUR INDRE,46.6693679113,1.87334410692,36
36220,NEONS SUR CREUSE,46.734899055,0.917095458404,36
36210,POULAINES,47.1498063168,1.64502006889,36
36300,RUFFEC,46.6238195664,1.1836718516,36
36100,STE FAUSTE,46.8545598385,1.87113964602,36
36370,ST HILAIRE SUR BENAIZE,46.556930611599995,1.06674152425,36
36160,STE SEVERE SUR INDRE,46.5042219323,2.06769602901,36
36600,VALENCAY,47.155843348299996,1.55858540806,36
36150,VATAN,47.0538873718,1.82531478025,36
36400,VERNEUIL SUR IGNERAIE,46.654249212399996,2.01447840786,36
37130,BREHEMONT,47.2893596195,0.361536652473,37
37150,DIERRE,47.3536037001,0.956010471155,37
37160,MARCE SUR ESVES,47.030526924899995,0.659737945823,37
37800,PUSSIGNY,46.9896027807,0.54864410398,37
37190,RIVARENNES,47.2512605554,0.362365468313,37
37510,ST GENOUPH,47.372417390600006,0.589386626061,37
37600,VARENNES,47.070939816800006,0.912799456944,37
38140,APPRIEU,45.3973605604,5.496370196699999,38
38150,ASSIEU,45.4098620584,4.87676181443,38
38300,BOURGOIN JALLIEU,45.6022027954,5.27393762111,38
38230,CHAVANOZ,45.768883494099995,5.172595867219999,38
38420,DOMENE,45.204038668100004,5.838296045680001,38
38770,LA MOTTE ST MARTIN,44.946378251700004,5.71905629,38
38260,MOTTIER,45.4232022991,5.30860721755,38
38340,POMMIERS LA PLACETTE,45.31986211939999,5.6786107199,38
38190,STE AGNES,45.210335416899994,5.95984837057,38
38370,ST CLAIR DU RHONE,45.4354138205,4.77287890453,38
38650,ST GUILLAUME,44.945365938500004,5.5908454996399986,38
38660,STE MARIE DU MONT,45.4062736697,5.93038202226,38
38200,ST SORLIN DE VIENNE,45.473284415200006,4.93813857629,38
38970,LA SALETTE FALLAVAUX,44.8433178683,5.98498987593,38
38700,LE SAPPEY EN CHARTREUSE,45.26521241,5.78391032229,38
38460,VERNAS,45.7770907345,5.26765483745,38
38114,VILLARD RECULAS,45.0936836388,6.0372345748,38
39120,ASNANS BEAUVOISIN,46.9370009894,5.396770709859999,39
39800,AUMONT,46.9161293357,5.632725925750001,39
39320,BROISSIA,46.356294390100004,5.432856623969999,39
39160,CHAZELLES,46.4083598307,5.330268132860001,39
39260,COYRON,46.5124158536,5.69815405752,39
39190,CUISIA,46.5467474362,5.40533542507,39
39210,GRANGES SUR BAUME,46.718165591,5.66829317413,39
39360,JEURRE,46.3689937737,5.704784725290001,39
39110,LEMUY,46.889073622,5.9824142491400005,39
39000,LONS LE SAUNIER,46.6744796278,5.5573321294700015,39
39380,LA LOYE,47.0305064268,5.55264274121,39
39130,MENETRUX EN JOUX,46.6239722837,5.83804866069,39
39570,MIREBEL,46.7000086566,5.734865994369999,39
39270,ORGELET,46.506335909499995,5.62225313092,39
39350,OUGNEY,47.240707184499996,5.65989069882,39
39370,LA PESSE,46.286468541000005,5.85238812673,39
39700,ROCHEFORT SUR NENON,47.122629070900004,5.556316423180001,39
40240,CREON D ARMAGNAC,43.9952890631,-0.0829196527802,40
40360,DONZACQ,43.6591843115,-0.806382992086,40
40350,GAAS,43.6103431996,-1.04133365689,40
40420,GAREIN,44.0485811628,-0.649725235067,40
40090,GELOUX,43.979876680699995,-0.640212463679,40
40170,LEVIGNACQ,44.009843871,-1.15331315193,40
40260,LINXE,43.929243873199994,-1.21865314425,40
40270,MAURRIN,43.825810397,-0.37207191745,40
40300,OEYREGAVE,43.5277445568,-1.0989342622700002,40
40380,ST GEOURS D AURIBAT,43.7550006241,-0.8411787650329999,40
40180,ST PANDELON,43.66874805,-1.03963619936,40
40990,ST PAUL LES DAX,43.746408313900005,-1.08127980711,40
41330,LA CHAPELLE VENDOMOISE,47.675869650299994,1.23879753733,41
41800,FONTAINE LES COTEAUX,47.798872695,0.8356894484469999,41
41230,MUR DE SOLOGNE,47.417215518599996,1.59888181618,41
41170,OIGNY,48.064032676400004,0.911161000483,41
41100,PEZOU,47.8682993601,1.1463363406799998,41
41110,POUILLE,47.307645882799996,1.27817094314,41
41600,SOUVIGNY EN SOLOGNE,47.6491986207,2.16743831481,41
72250,BRETTE LES PINS,47.91078777470001,0.326771387948,72
72200,CRE,47.657970794200004,-0.139863382378,72
72260,DANGEUL,48.249017064300006,0.26099720415100003,72
72500,LUCEAU,47.717703307700006,0.391455867565,72
72600,NEUFCHATEL EN SAOSNOIS,48.3875624138,0.245183264636,72
72340,PONCE SUR LE LOIR,47.7736203084,0.657052556948,72
72300,PRECIGNE,47.7644010028,-0.318024755467,72
72550,LA QUINTE,48.0511343365,0.0420391198634,72
