Code Postal,Commune,Population,Code Département,latitude,longitude
10500,RADONVILLIERS,400.0,10,48.3337407635,4.47438100931
10500,CHAUMESNIL,100.0,10,48.3578609264,4.612548906690001
10500,LASSICOURT,100.0,10,48.4357415556,4.50042412067
10500,DIENVILLE,800.0,10,48.3297297619,4.513932362799999
10500,SAINT LEGER SOUS BRIENNE,400.0,10,48.4113235789,4.506134888269999
10500,PEL ET DER,100.0,10,48.3952042908,4.41036179152
10500,EPOTHEMONT,200.0,10,48.4152756334,4.66162028772
10500,EPAGNE,100.0,10,48.397531802299994,4.4698095219
10500,BLIGNICOURT,0.0,10,48.453428636999995,4.541174896549999
10500,BRIENNE LE CHATEAU,3200.0,10,48.3974195288,4.5392853225300005
10500,PETIT MESNIL,200.0,10,48.3405305907,4.6229316567400005
10500,CRESPY LE NEUF,100.0,10,48.3984963901,4.6098030235500005
10500,VALLENTIGNY,200.0,10,48.442454066,4.61489587199
10500,BETIGNICOURT,0.0,10,48.4499267207,4.45503670756
10500,CHALETTE SUR VOIRE,100.0,10,48.45186668149999,4.42460080275
10500,HAMPIGNY,300.00000000000006,10,48.460526285600004,4.60136674938
10500,BRIENNE LA VIEILLE,500.0,10,48.3730744162,4.546884936640001
10500,LA VILLE AUX BOIS,0.0,10,48.40389250770001,4.68731356148
10500,PERTHES LES BRIENNE,100.0,10,48.4340121047,4.54181585962
10500,MORVILLIERS,300.00000000000006,10,48.3786765454,4.63547205459
10500,MATHAUX,200.0,10,48.35551938729999,4.46117528248
10500,YEVRES LE PETIT,100.0,10,48.4793934797,4.492022567619999
10500,SAINT CHRISTOPHE DODINICOURT,0.0,10,48.4331543584,4.47362272662
10500,MOLINS SUR AUBE,100.0,10,48.4332955789,4.38844568734
10500,COURCELLES SUR VOIRE,0.0,10,48.4822201574,4.52921510366
10500,LA ROTHIERE,100.0,10,48.33814007220001,4.585552870290001
10510,MAIZIERES LA GRANDE PAROISSE,1400.0,10,48.504360741099994,3.78940830122
10510,CHATRES,600.0000000000001,10,48.4931286007,3.83670871212
10510,ORIGNY LE SEC,600.0000000000001,10,48.4630378717,3.77926165141
10600,PAYNS,1200.0,10,48.3754453406,3.95779312203
10600,BARBEREY SAINT SULPICE,1200.0,10,48.3271986159,4.016431872019998
10600,SAVIERES,1000.0,10,48.405777157299994,3.935288338
10600,LA CHAPELLE SAINT LUC,13500.0,10,48.3161316832,4.03517553523
10600,VILLACERF,500.0,10,48.407677761,4.00228117316
10600,MERGEY,700.0000000000001,10,48.39556538300001,4.03305791455
10700,LE CHENE,300.00000000000006,10,48.5628565037,4.17589544005
10700,VILLIERS HERBISSE,100.0,10,48.6429563975,4.122661962
10700,TORCY LE PETIT,100.0,10,48.5222887571,4.18694712376
10700,DOSNON,100.0,10,48.6149582778,4.24653182563
10700,SALON,200.0,10,48.642711230699994,4.01781744354
10700,VAUPOISSON,100.0,10,48.500701524899995,4.216312839
10700,NOZAY,100.0,10,48.5002763071,4.0826643858699985
10700,LHUITRE,300.00000000000006,10,48.5811831935,4.27395119742
10700,HERBISSE,200.0,10,48.615182935200004,4.12161191885
10700,CHAPELLE VALLON,200.0,10,48.4345746566,4.04213440275
10700,SAINT ETIENNE SOUS BARBUISE,100.0,10,48.4925522857,4.11536192405
10700,ALLIBAUDIERES,300.00000000000006,10,48.5863997964,4.12292771236
10700,CHAMPIGNY SUR AUBE,100.0,10,48.5677006703,4.07229528495
10700,SEMOINE,200.0,10,48.67351308640001,4.09378069924
10700,SAINT NABORD SUR AUBE,100.0,10,48.51289189590001,4.20166023679
10700,ORMES,200.0,10,48.55553446800001,4.1130717526
10700,VILLETTE SUR AUBE,200.0,10,48.5289053559,4.10868142527
10700,MESNIL LA COMTESSE,0.0,10,48.4981106187,4.19774579416
10700,ARCIS SUR AUBE,3000.0,10,48.5278271069,4.14197110248
10700,GRANDVILLE,100.0,10,48.5941600232,4.23537333825
10700,CHAMPFLEURY,200.0,10,48.6142848196,4.0310704592
10700,POUAN LES VALLEES,500.0,10,48.5339280475,4.06177485223
10700,ORTILLON,0.0,10,48.492335304799994,4.23005258544
10700,TORCY LE GRAND,400.0,10,48.5234326195,4.16799145735
10700,POIVRES,200.0,10,48.6829849086,4.27703317765
10700,TROUANS,200.0,10,48.638800508500005,4.24987699201
10700,VINETS,200.0,10,48.545218876599996,4.22519162033
10700,SAINT REMY SOUS BARBUISE,200.0,10,48.4777025802,4.13036926093
10800,ROUILLY SAINT LOUP,500.0,10,48.2647207301,4.1494550348
10800,MOUSSEY,500.0,10,48.2189146741,4.09309786071
10800,BUCHERES,1400.0,10,48.2364830009,4.11414103262
10800,SAINT THIBAULT,500.0,10,48.2010515888,4.146967287230002
10800,LA VENDUE MIGNOT,200.0,10,48.1456208933,4.103147647769998
10800,VILLEMEREUIL,200.0,10,48.201741373699996,4.08326296474
10800,SAINT LEGER PRES TROYES,700.0000000000001,10,48.2395381009,4.07306377461
10800,VILLY LE MARECHAL,200.0,10,48.1889486496,4.07411625371
10800,SAINT JULIEN LES VILLAS,6800.0,10,48.274517292700004,4.10297688057
10800,LES BORDES AUMONT,500.0,10,48.1880650067,4.11899705959
10800,VILLY LE BOIS,100.0,10,48.1675453288,4.0898054027900015
10800,ISLE AUMONT,500.0,10,48.205466170600005,4.1222889697600005
10800,CORMOST,300.00000000000006,10,48.1565309093,4.13264501348
11000,BERRIAC,900.0,11,43.21409862,2.40773271657
11000,CARCASSONNE,47900.0,11,43.2093798444,2.34398855385
11100,NARBONNE,51200.0,11,43.16523998979999,3.02023868739
11100,MONTREDON DES CORBIERES,1200.0,11,43.181362475600004,2.92455318608
11100,BAGES,800.0,11,43.117641668500006,2.97718129024
11110,SALLES D AUDE,2800.0,11,43.2361241545,3.10717237313
11110,COURSAN,6100.0,11,43.247330951,3.05926886129
11110,ARMISSAN,1500.0,11,43.187641628,3.08927705991
11110,VINASSAN,2400.0,11,43.2054224322,3.09538889939
11120,MARCORIGNAN,1200.0,11,43.2247080876,2.91473054807
11120,SAINT MARCEL SUR AUDE,1600.0,11,43.2513488574,2.92392517153
11120,SAINT NAZAIRE D AUDE,1800.0,11,43.24895661470001,2.89118063794
11120,VENTENAC EN MINERVOIS,500.0,11,43.2520790063,2.85589136189
11120,POUZOLS MINERVOIS,400.0,11,43.285156648199994,2.81263595942
11120,MOUSSAN,1800.0,11,43.2305950634,2.9563563629400003
11120,ARGELIERS,1700.0000000000002,11,43.311024607200004,2.9111545278099995
11120,BIZE MINERVOIS,1100.0,11,43.3290216831,2.87155465865
11120,SAINTE VALIERE,500.0,11,43.2746311471,2.8452732813700004
11120,MIREPEISSET,700.0000000000001,11,43.28443497470001,2.89700023741
11120,MAILHAC,500.0,11,43.3076774057,2.83059491685
11120,GINESTAS,1400.0,11,43.2758588523,2.8771759344200003
11130,SIGEAN,5300.0,11,43.0395983609,2.98124209143
11140,AUNAT,0.0,11,42.7889932939,2.1004872742700003
11140,COUNOZOULS,0.0,11,42.701706795,2.23007242592
11140,ARTIGUES,100.0,11,42.7912861146,2.20717290807
11140,GINCLA,0.0,11,42.7642420371,2.33214858941
11140,ROQUEFORT DE SAULT,100.0,11,42.7387338006,2.19993961506
11140,MERIAL,0.0,11,42.7713628009,1.96356419202
11140,FONTANES DE SAULT,0.0,11,42.768369241500004,2.08206759306
11140,MONTFORT SUR BOULZANE,100.0,11,42.7299809586,2.3081472407
11140,CAILLA,100.0,11,42.810901034000004,2.19671298076
11140,BELFORT SUR REBENTY,0.0,11,42.8301323698,2.04993539204
11140,LA FAJOLLE,0.0,11,42.7525421686,1.96514650646
11140,MARSA,0.0,11,42.8197040579,2.1393561286
11140,GALINAGUES,0.0,11,42.8064138721,2.04766915652
11140,ESCOULOUBRE,100.0,11,42.7315992556,2.1323327803
11140,JOUCOU,0.0,11,42.82469022,2.08483548472
11140,LE CLAT,0.0,11,42.787166099299995,2.1740430980200003
11140,SALVEZINES,100.0,11,42.7749408531,2.28540415468
11140,BESSEDE DE SAULT,100.0,11,42.784676110300005,2.13835524399
11140,PUILAURENS,300.00000000000006,11,42.813284869499995,2.29884099838
11140,MAZUBY,0.0,11,42.7876134652,2.03335100934
11140,RODOME,100.0,11,42.7964846966,2.0672394673
11140,CAMPAGNA DE SAULT,0.0,11,42.7583797479,2.0437962213900005
11140,SAINTE COLOMBE SUR GUETTE,0.0,11,42.7526963615,2.24828882061
11140,AXAT,700.0000000000001,11,42.7974645623,2.24059640574
11140,NIORT DE SAULT,0.0,11,42.7837312275,1.99823215105
11140,LE BOUSQUET,0.0,11,42.7166535371,2.1756411124
11150,VILLESISCLE,300.00000000000006,11,43.227847043100006,2.08978989468
11150,VILLEPINTE,1200.0,11,43.2808698633,2.09551779472
11150,PEXIORA,1100.0,11,43.2688186857,2.04018606486
11150,BRAM,3300.0,11,43.2514206471,2.11029895207
11150,VILLASAVARY,1200.0,11,43.2319320444,2.0331426727400004
11160,TRAUSSE,500.0,11,43.318218656999996,2.56855106815
11160,CAUNES MINERVOIS,1600.0,11,43.332796319799996,2.51635482478
11160,LESPINASSIERE,100.0,11,43.4088985719,2.54776717601
11160,VILLENEUVE MINERVOIS,1000.0,11,43.3289695308,2.46851612776
11160,RIEUX MINERVOIS,2000.0,11,43.2683807595,2.59121140963
11160,CITOU,100.0,11,43.37550294890001,2.53256904263
11160,CASTANS,100.0,11,43.4141480376,2.48796143931
11160,CABRESPINE,200.0,11,43.376453856800005,2.47186785708
11160,TRASSANEL,0.0,11,43.3480032097,2.44282271412
11160,PEYRIAC MINERVOIS,1100.0,11,43.29371810470001,2.5666929895700004
11170,MONTOLIEU,800.0,11,43.313561860200004,2.21473143338
11170,ALZONNE,1300.0,11,43.2652998624,2.17459434048
11170,MOUSSOULENS,900.0,11,43.2811009539,2.23830032758
11170,VILLESPY,400.0,11,43.3220982034,2.0985343964900003
11170,SAINT MARTIN LE VIEIL,200.0,11,43.2942127146,2.15397156403
11170,CENNE MONESTIES,300.00000000000006,11,43.3239782132,2.12966126404
11170,VILLESEQUELANDE,800.0,11,43.2329788288,2.23031885355
11170,CAUX ET SAUZENS,800.0,11,43.225896113299996,2.25442069615
11170,RAISSAC SUR LAMPY,400.0,11,43.2772178927,2.16063217887
11170,SAINTE EULALIE,500.0,11,43.2427203696,2.20565895321
11170,PEZENS,1300.0,11,43.2548914724,2.24772297673
11170,CARLIPA,300.00000000000006,11,43.306335097,2.12148270363
11190,COUIZA,1200.0,11,42.9352199297,2.27047605296
11190,CUBIERES SUR CINOBLE,100.0,11,42.8630454111,2.46622412753
11190,PEYROLLES,100.0,11,42.9635540616,2.33849254211
11190,RENNES LE CHATEAU,100.0,11,42.9139113416,2.2736223952200003
11190,ARQUES,300.00000000000006,11,42.9472177334,2.38719202465
11190,CASSAIGNES,100.0,11,42.9479700119,2.29713238713
11190,ANTUGNAC,300.00000000000006,11,42.9622347688,2.21863246536
11190,BUGARACH,200.0,11,42.8784709373,2.35059589731
11190,SOUGRAIGNE,100.0,11,42.9048326016,2.37483494186
11190,COUSTAUSSA,100.0,11,42.9367588935,2.28608186295
11190,RENNES LES BAINS,200.0,11,42.924387368699996,2.3414405048900004
11190,LUC SUR AUDE,200.0,11,42.964062862700004,2.28123974033
11190,CAMPS SUR L AGLY,100.0,11,42.8638864709,2.41909357872
11190,LA SERPENT,100.0,11,42.9646308122,2.17458556586
11190,MONTAZELS,500.0,11,42.9517592122,2.24298643273
11190,CONILHAC DE LA MONTAGNE,100.0,11,42.979086770500004,2.20524985286
11190,FOURTOU,100.0,11,42.90966081,2.44256346248
11190,SERRES,0.0,11,42.9445748833,2.3287483461300003
11200,CANET,1300.0,11,43.2263270796,2.83123999016
11200,NEVIAN,1400.0,11,43.20364564689999,2.88578890635
11200,CRUSCADES,500.0,11,43.200032093999994,2.81675386265
11200,THEZAN DES CORBIERES,500.0,11,43.0893654385,2.78310314277
11200,BIZANET,1300.0,11,43.148254368900005,2.86981441339
11200,TOUROUZELLE,500.0,11,43.247184256000004,2.72709501548
11200,LEZIGNAN CORBIERES,10200.0,11,43.203673056499994,2.76215028732
11200,HOMPS,700.0000000000001,11,43.267362185399996,2.7209828220200003
11200,ORNAISONS,1200.0,11,43.178461956099994,2.8365906627900004
11200,ESCALES,400.0,11,43.2228544112,2.70834893328
11200,VILLEDAIGNE,500.0,11,43.211399989899995,2.85510092401
11200,CONILHAC CORBIERES,900.0,11,43.1847654132,2.71572755182
11200,SAINT ANDRE DE ROQUELONGUE,1100.0,11,43.0927941425,2.84905910088
11200,BOUTENAC,700.0000000000001,11,43.1464757563,2.79815661148
11200,FERRALS LES CORBIERES,1100.0,11,43.143154403900006,2.7387140866000004
11200,PARAZA,600.0000000000001,11,43.2596066026,2.81616059215
11200,RAISSAC D AUDE,200.0,11,43.2283330728,2.87745345663
11200,FABREZAN,1300.0,11,43.125996593900005,2.70495303156
11200,ROUBIA,500.0,11,43.249464254799996,2.7973817488300003
11200,LUC SUR ORBIEU,1000.0,11,43.17574428050001,2.78804456863
11200,ARGENS MINERVOIS,400.0,11,43.2458340699,2.7706235777900003
11200,MONTSERET,500.0,11,43.1053577967,2.8070409023900003
11200,CAMPLONG D AUDE,300.00000000000006,11,43.1336113618,2.65379340398
11210,PORT LA NOUVELLE,5700.0,11,43.021064493100006,3.03976442192
11220,LAGRASSE,600.0000000000001,11,43.0957230349,2.60436046295
11220,RIEUX EN VAL,100.0,11,43.078502953500006,2.54068701739
11220,TOURNISSAN,300.00000000000006,11,43.0840008987,2.66022505516
11220,TALAIRAN,400.0,11,43.029940947200004,2.66938593164
11220,JONQUIERES,100.0,11,43.0394758457,2.72351814266
11220,SAINT PIERRE DES CHAMPS,200.0,11,43.0493029283,2.6079517501
11220,TAURIZE,100.0,11,43.0644951313,2.50638468749
11220,LABASTIDE EN VAL,100.0,11,43.06488898520001,2.47120935323
11220,SERVIES EN VAL,200.0,11,43.0946905132,2.52557493954
11220,SAINT MARTIN DES PUITS,0.0,11,43.0366640999,2.57569156938
11220,COUSTOUGE,100.0,11,43.0570093399,2.74399307866
11220,VILLAR EN VAL,0.0,11,43.08085502220001,2.44510735168
11220,FAJAC EN VAL,0.0,11,43.121034270299994,2.4631180998900004
11220,CAUNETTES EN VAL,100.0,11,43.0641782017,2.56293845393
11220,VILLETRITOULS,0.0,11,43.0752738,2.48956786102
11220,SAINT LAURENT DE LA CABRERISSE,700.0000000000001,11,43.083546024899995,2.71390822803
11220,RIBAUTE,300.00000000000006,11,43.1073015434,2.64058878352
11220,MONTLAUR,500.0,11,43.1285553787,2.56525134026
11220,MAYRONNES,0.0,11,43.046260428100005,2.52945819038
11220,PRADELLES EN VAL,200.0,11,43.1438838012,2.51561585441
11220,ARQUETTES EN VAL,100.0,11,43.1050377635,2.49669784552
11230,TREZIERS,100.0,11,43.0557381475,1.96306629097
11230,CORBIERES,0.0,11,43.045252831199996,1.99980584945
11230,SAINT BENOIT,100.0,11,43.009630367700005,2.06434477495
11230,COURTAULY,100.0,11,43.0409426208,2.04467462056
11230,PUIVERT,500.0,11,42.908849304600004,2.05940105724
11230,SONNAC SUR L HERS,200.0,11,43.0152206316,2.00202806625
11230,RIVEL,200.0,11,42.9209596609,2.00316756108
11230,GUEYTES ET LABASTIDE,0.0,11,43.0759004231,2.0057072876900004
11230,VILLEFORT,100.0,11,42.9512982212,2.0481495889400003
11230,SAINTE COLOMBE SUR L HERS,500.0,11,42.9464872452,1.96310689852
11230,MONTJARDIN,100.0,11,42.97959680140001,2.05064516411
11230,CAUDEVAL,200.0,11,43.074926897,1.9748363173900003
11230,CHALABRE,1100.0,11,42.9817651679,2.01049024009
11230,PEYREFITTE DU RAZES,100.0,11,43.05907818,2.02221796276
11240,CAMBIEURE,200.0,11,43.1266480601,2.12787543715
11240,LIGNAIROLLES,0.0,11,43.094540101899995,2.00127253702
11240,CAILHAVEL,100.0,11,43.16543495760001,2.12414531475
11240,ROUTIER,300.00000000000006,11,43.1062544863,2.13189477025
11240,ALAIGNE,300.00000000000006,11,43.0978286628,2.09203368421
11240,HOUNOUX,100.0,11,43.133395478100006,2.00312155493
11240,GRAMAZIE,100.0,11,43.1373081633,2.09746996303
11240,CAILHAU,300.00000000000006,11,43.145189014399996,2.13010881163
11240,MAZEROLLES DU RAZES,200.0,11,43.1364410454,2.06601390083
11240,MONTGRADAIL,100.0,11,43.1233667557,2.03299800063
11240,BELLEGARDE DU RAZES,200.0,11,43.1076849546,2.05088227839
11240,SEIGNALENS,0.0,11,43.0990678158,1.96711035013
11240,FENOUILLET DU RAZES,100.0,11,43.1559454776,2.02984840412
11240,MONTHAUT,0.0,11,43.0818910359,2.05925585786
11240,LA COURTETE,0.0,11,43.1421990579,2.0323556170700003
11240,ESCUEILLENS ET SAINT JUST DE BELENGARD,200.0,11,43.100423516999996,2.02148370571
11240,BELVEZE DU RAZES,900.0,11,43.124342658900005,2.09178940091
11240,FERRAN,100.0,11,43.1530485554,2.09024312493
11240,DONAZAC,100.0,11,43.0792117133,2.12081734346
11250,VILLAR SAINT ANSELME,100.0,11,43.0573045654,2.29925892511
11250,VERZEILLE,400.0,11,43.1202007028,2.32860736272
11250,POMAS,700.0000000000001,11,43.107129282399995,2.28053295596
11250,GARDIE,100.0,11,43.0747878075,2.2989044146
11250,ROUFFIAC D AUDE,400.0,11,43.1246778558,2.28305296985
11250,PREIXAN,500.0,11,43.143749641999996,2.28019165667
11250,VILLEBAZY,100.0,11,43.0558531373,2.33940629653
11250,CAUNETTE SUR LAUQUET,0.0,11,43.027894163,2.42690541874
11250,COUFFOULENS,600.0000000000001,11,43.15507334350001,2.30512897888
11250,LEUC,700.0000000000001,11,43.1412292044,2.33961454504
11250,LADERN SUR LAUQUET,300.00000000000006,11,43.1012521113,2.3863195178
11250,GREFFEIL,100.0,11,43.0745101503,2.39378914841
11250,MONTCLAR,200.0,11,43.1369169209,2.24273890747
11250,CLERMONT SUR LAUQUET,0.0,11,43.0464846976,2.4293167495
11250,SAINT HILAIRE,700.0000000000001,11,43.0789376145,2.33839378811
11260,SAINT JEAN DE PARACOL,100.0,11,42.9381797742,2.10903562937
11260,FA,400.0,11,42.9276860891,2.17956693905
11260,ROUVENAC,200.0,11,42.9338644188,2.14709009746
11260,ESPERAZA,2100.0,11,42.9316895316,2.22104640259
11260,CAMPAGNE SUR AUDE,700.0000000000001,11,42.9155446824,2.20241626572
11270,LASSERRE DE PROUILLE,200.0,11,43.180708512299994,2.08506229435
11270,RIBOUISSE,100.0,11,43.1712295534,1.90430739678
11270,LA CASSAIGNE,200.0,11,43.1959217452,1.98943286044
11270,GENERVILLE,100.0,11,43.2104473587,1.931378621
11270,SAINT JULIEN DE BRIOLA,100.0,11,43.160649081,1.9453680798
11270,LA FORCE,200.0,11,43.1975835427,2.08437892262
11270,SAINT GAUDERIC,100.0,11,43.1264567389,1.95859327013
11270,GAJA LA SELVE,200.0,11,43.200267240600006,1.88364731098
11270,CAZALRENOUX,100.0,11,43.18868488880001,1.94714608711
11270,PLAVILLA,100.0,11,43.1414188507,1.90688009289
11270,SAINT AMANS,100.0,11,43.2274024701,1.88551132685
11270,ORSANS,100.0,11,43.1546289109,1.97945728495
11270,BREZILHAC,200.0,11,43.1675996324,2.07535870975
11270,LAURAC,200.0,11,43.230342297600004,1.9693292407
11270,FANJEAUX,800.0,11,43.1870163521,2.03666099746
11290,MONTREAL,1900.0,11,43.2000530731,2.14809473682
11290,VILLENEUVE LES MONTREAL,200.0,11,43.178928019,2.1128353311200003
11290,ALAIRAC,1300.0,11,43.18203065229999,2.2370439206
11290,ROULLENS,500.0,11,43.1658809134,2.2695194576599995
11290,ARZENS,1100.0,11,43.2008547509,2.20537916173
11290,LAVALETTE,1300.0,11,43.1922487019,2.27058563177
11300,ROQUETAILLADE,200.0,11,42.9986140318,2.20719582906
11300,LOUPIA,200.0,11,43.0619787093,2.12549217524
11300,BOURIEGE,100.0,11,42.9957636831,2.16146598721
11300,FESTES ET SAINT ANDRE,200.0,11,42.9618144716,2.11582079753
11300,LA BEZOLE,0.0,11,43.029105807200004,2.0955579123500003
11300,LA DIGNE D AMONT,300.00000000000006,11,43.039192419799996,2.16079139515
11300,CASTELRENG,200.0,11,43.02078091560001,2.12731730664
11300,BOURIGEOLE,0.0,11,42.985516778900006,2.12392685607
11300,PIEUSSE,1000.0,11,43.0830763343,2.25477345035
11300,TOURREILLES,100.0,11,43.0200947771,2.16958923912
11300,PAULIGNE,300.00000000000006,11,43.074916317799996,2.14740375945
11300,LIMOUX,10100.0,11,43.0499293279,2.23958811407
11300,MALVIES,400.0,11,43.1174399011,2.18395387404
11300,VILLELONGUE D AUDE,300.00000000000006,11,43.055433353699996,2.09254975337
11300,MALRAS,400.0,11,43.0609311842,2.16809253539
11300,COURNANEL,700.0000000000001,11,43.029769924499995,2.23528266508
11300,GAJA ET VILLEDIEU,300.00000000000006,11,43.079734068,2.18579685129
11300,LA DIGNE D AVAL,600.0000000000001,11,43.045934192,2.17910836448
11300,CEPIE,700.0000000000001,11,43.1079654901,2.2381193077900003
11300,SAINT COUAT DU RAZES,100.0,11,42.9974690927,2.10792269276
11300,VILLARZEL DU RAZES,100.0,11,43.1426266338,2.20324687273
11300,POMY,100.0,11,43.0607354639,2.05930441377
11300,AJAC,200.0,11,43.0449880503,2.13672463655
11300,SAINT POLYCARPE,200.0,11,43.0331548632,2.30004919732
11300,BRUGAIROLLES,300.00000000000006,11,43.1356849654,2.16049752521
11300,SAINT MARTIN DE VILLEREGLAN,300.00000000000006,11,43.1038939734,2.2110088620700004
11300,LAURAGUEL,600.0000000000001,11,43.0965194461,2.17010023085
11300,MAGRIE,500.0,11,43.024918026099996,2.20415031047
11310,SAINT DENIS,500.0,11,43.3563040517,2.21782788415
11310,SAISSAC,1000.0,11,43.3660090567,2.16153708941
11310,LACOMBE,200.0,11,43.4060884767,2.2401606377200003
11310,VILLEMAGNE,300.00000000000006,11,43.367785631400004,2.1093868457900005
11320,MONTFERRAND,500.0,11,43.368751028,1.82823175156
11320,LABASTIDE D ANJOU,1000.0,11,43.346810661599996,1.85317961566
11320,LES CASSES,200.0,11,43.4266610754,1.86444537803
11320,MONTMAUR,300.00000000000006,11,43.4003889656,1.84463626478
11320,SAINT PAULET,200.0,11,43.4046115427,1.88105647745
11320,AIROUX,100.0,11,43.367691013599995,1.87455000904
11320,SOUPEX,300.00000000000006,11,43.3819001261,1.89059609045
11330,LAIRIERE,0.0,11,43.023110952399996,2.48132587257
11330,SOULATGE,100.0,11,42.879514086,2.50365865424
11330,VILLEROUGE TERMENES,200.0,11,43.0054052099,2.63468678953
11330,DAVEJEAN,100.0,11,42.9586371128,2.60630831881
11330,MASSAC,0.0,11,42.9160146126,2.55792629782
11330,MAISONS,0.0,11,42.9292639263,2.6402422439099995
11330,TERMES,100.0,11,43.0033668711,2.57033427463
11330,MONTGAILLARD,100.0,11,42.9046014463,2.62879585851
11330,FELINES TERMENES,100.0,11,42.984590933,2.61454462855
11330,LANET,0.0,11,42.96627951520001,2.48612053622
11330,DERNACUEILLETTE,0.0,11,42.9287190285,2.59769588441
11330,AURIAC,0.0,11,42.9256351469,2.4945438405
11330,VIGNEVIEILLE,100.0,11,43.0156409984,2.53032066323
11330,LAROQUE DE FA,200.0,11,42.950353266899995,2.55912967767
11330,PALAIRAC,0.0,11,42.95742725979999,2.65821174317
11330,BOUISSE,100.0,11,42.984194080500004,2.43400425918
11330,MONTJOI,0.0,11,42.9961480629,2.47905879175
11330,ALBIERES,100.0,11,42.946718737,2.44639291505
11330,MOUTHOUMET,100.0,11,42.963853556400004,2.53168181453
11330,SALZA,0.0,11,42.9854396478,2.5059068011
11340,CAMURAC,100.0,11,42.79912779,1.92368266374
11340,ROQUEFEUIL,300.00000000000006,11,42.8466988532,1.99530342832
11340,COMUS,0.0,11,42.8284437871,1.88864024045
11340,ESPEZEL,200.0,11,42.8429058129,2.02561550138
11340,BELVIS,200.0,11,42.8560597727,2.07533369425
11340,BELCAIRE,400.0,11,42.831546255,1.94592570583
11350,PADERN,100.0,11,42.869133373800004,2.6512224935
11350,PAZIOLS,500.0,11,42.8544727746,2.7156141334
11350,TUCHAN,800.0,11,42.9063160941,2.72809318439
11350,CUCUGNAN,100.0,11,42.8512642371,2.6094158861400003
11350,ROUFFIAC DES CORBIERES,100.0,11,42.8890175915,2.55494937495
11350,DUILHAC SOUS PEYREPERTUSE,100.0,11,42.8656597,2.56758604959
11360,VILLENEUVE LES CORBIERES,300.00000000000006,11,42.9584800361,2.7700013115
11360,EMBRES ET CASTELMAURE,200.0,11,42.9295753013,2.8182277892900003
11360,FRAISSE DES CORBIERES,200.0,11,42.9614186239,2.87149437178
11360,ALBAS,100.0,11,43.0056644881,2.7267548127
11360,VILLESEQUE DES CORBIERES,400.0,11,43.0182115243,2.85759896438
11360,QUINTILLAN,100.0,11,42.9592603481,2.70315796115
11360,DURBAN CORBIERES,700.0000000000001,11,42.9976164909,2.81275011537
11360,FONTJONCOUSE,100.0,11,43.0447254649,2.79293722382
11360,SAINT JEAN DE BARROU,300.00000000000006,11,42.9606338061,2.8279044041900003
11360,CASCASTEL DES CORBIERES,200.0,11,42.9806877582,2.74761489893
11370,LEUCATE,4100.0,11,42.899365067199994,3.0267603857300003
11380,PRADELLES CABARDES,200.0,11,43.4116401638,2.43867398823
11380,ROQUEFERE,100.0,11,43.3939652788,2.37477905225
11380,LES ILHES,100.0,11,43.358319448500005,2.37506698668
11380,MIRAVAL CABARDES,0.0,11,43.3813815441,2.34060793315
11380,MAS CABARDES,200.0,11,43.3995255593,2.35766754646
11380,LABASTIDE ESPARBAIRENQUE,100.0,11,43.3934090766,2.4030063533900003
11380,LA TOURETTE CABARDES,0.0,11,43.38212974060001,2.32541957732
11390,LES MARTYS,300.00000000000006,11,43.4219858305,2.3100926604400005
11390,BROUSSES ET VILLARET,300.00000000000006,11,43.3433075784,2.24334040085
11390,LAPRADE,100.0,11,43.440478585,2.25257707156
11390,CUXAC CABARDES,900.0,11,43.391507502799996,2.2785219316
11390,CAUDEBRONDE,200.0,11,43.3873063189,2.30289301086
11390,FONTIERS CABARDES,400.0,11,43.374661567299995,2.25320474783
11400,ISSEL,500.0,11,43.367567961599995,1.99804792983
11400,PEYRENS,400.0,11,43.3618303056,1.96005404074
11400,FONTERS DU RAZES,100.0,11,43.2377047151,1.92343159857
11400,TREVILLE,100.0,11,43.3828691726,1.95497022333
11400,VILLENEUVE LA COMPTAL,1200.0,11,43.285181261999995,1.91990066613
11400,FENDEILLE,600.0000000000001,11,43.270806693199994,1.94828248478
11400,SOUILHANELS,400.0,11,43.3559262458,1.91704210416
11400,LA POMAREDE,200.0,11,43.407258145600004,1.94393147936
11400,CASTELNAUDARY,11800.0,11,43.3230173159,1.96073752488
11400,MIREVAL LAURAGAIS,200.0,11,43.264032017299996,1.96819488021
11400,LAURABUC,400.0,11,43.260597597600004,1.99494391094
11400,LES BRUNELS,200.0,11,43.4099338658,2.0482671959900003
11400,PUGINIER,100.0,11,43.382300741099996,1.92646643513
11400,RICAUD,300.00000000000006,11,43.3468605546,1.89555306899
11400,SAINT PAPOUL,800.0,11,43.3374046005,2.04475421603
11400,LASBORDES,800.0,11,43.2996016528,2.06333742676
11400,SAINT MARTIN LALANDE,1100.0,11,43.301526063100006,2.01594632957
11400,MAS SAINTES PUELLES,900.0,11,43.314008863999995,1.87769752208
11400,SOUILHE,300.00000000000006,11,43.36872802470001,1.91691905449
11400,LABECEDE LAURAGAIS,400.0,11,43.3964166976,2.01100168074
11400,VERDUN EN LAURAGAIS,300.00000000000006,11,43.367710368599994,2.07806580446
11410,BARAIGNE,100.0,11,43.3308772937,1.82285483659
11410,SAINTE CAMELLE,100.0,11,43.2710599599,1.78451738107
